fecha_desde,fecha_hasta,lugar,categoria,precio,fuente_pdf
21/12/2020,24/12/2020,VERAGUAS,TORO CRUZADO DE LECHE,1.75,del-21-12-20-al-24-12-20.pdf
21/12/2020,24/12/2020,VERAGUAS,TORO DE CARNE,1.83,del-21-12-20-al-24-12-20.pdf
21/12/2020,24/12/2020,VERAGUAS,VACA CRUZADA DE LECHE,1.53,del-21-12-20-al-24-12-20.pdf
21/12/2020,24/12/2020,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.4,del-21-12-20-al-24-12-20.pdf
21/12/2020,24/12/2020,VERAGUAS,VACA DE CARNE,1.57,del-21-12-20-al-24-12-20.pdf
21/12/2020,24/12/2020,VERAGUAS,VACA DE CARNE PARA CEBA,1.53,del-21-12-20-al-24-12-20.pdf
21/2/2022,25/2/2022,CHEPO,TORO DE CARNE,2.0,del-21-2-22-al-25-2-22.pdf
21/2/2022,25/2/2022,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.28,del-21-2-22-al-25-2-22.pdf
21/2/2022,25/2/2022,CHEPO,VACA DE CARNE,1.7,del-21-2-22-al-25-2-22.pdf
21/2/2022,25/2/2022,VERAGUAS,TORO DE CARNE,1.91,del-21-2-22-al-25-2-22.pdf
21/2/2022,25/2/2022,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-21-2-22-al-25-2-22.pdf
21/2/2022,25/2/2022,VERAGUAS,VACA DE CARNE,1.66,del-21-2-22-al-25-2-22.pdf
21/3/2022,25/3/2022,AZUERO,MEDIA CEBA CRUZADO DE LECHE,1.6,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,MEDIA CEBA DE CARNE,2.1,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,NOVILLA CRUZADA DE LECHE,1.68,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,NOVILLA DE CARNE,1.78,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,NOVILLO CRUZADO DE LECHE,1.9,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,NOVILLO DE CARNE,2.05,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,TERNERA CRUZADA DE LECHE,1.63,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,TERNERA DE CARNE,1.72,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,TERNERO CRUZADO DE LECHE,1.55,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,TERNERO DE CARNE,2.2,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,TORO CRUZADO DE LECHE,1.9,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,VACA CRUZADA DE LECHE,1.63,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,VACA DE CARNE,1.73,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,AZUERO,VACA DE CARNE PARA CEBA,1.55,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,MEDIA CEBA CRUZADO DE LECHE,1.65,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,MEDIA CEBA DE CARNE,2.15,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,NOVILLA CRUZADA DE LECHE,1.7,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,NOVILLA DE CARNE,1.8,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,NOVILLO CRUZADO DE LECHE,1.9,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,NOVILLO DE CARNE,2.05,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TERNERA CRUZADA DE LECHE,1.63,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TERNERA DE CARNE,1.72,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TERNERO CRUZADO DE LECHE,1.6,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TERNERO DE CARNE,2.2,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TORO CRUZADO DE LECHE,1.9,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,TORO DE CARNE,2.05,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,VACA CRUZADA DE LECHE,1.65,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,VACA DE CARNE,1.75,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,TORTI,VACA DE CARNE PARA CEBA,1.53,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,VERAGUAS,TORO CRUZADO DE LECHE,1.9,del-21-3-22-al-25-3-22.pdf
21/3/2022,25/3/2022,VERAGUAS,TORO DE CARNE,2.05,del-21-3-22-al-25-3-22.pdf
21/4/2025,25/4/2025,AZUERO,MEDIA CEBA CRUZADO DE LECHE,2.65,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,MEDIA CEBA DE CARNE,2.85,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,NOVILLA CRUZADA DE LECHE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,NOVILLA DE CARNE,2.38,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,NOVILLO CRUZADO DE LECHE,2.54,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,NOVILLO DE CARNE,2.58,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,TERNERA CRUZADA DE LECHE,2.4,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,TERNERA DE CARNE,2.51,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,TERNERO CRUZADO DE LECHE,2.8,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,TORO CRUZADO DE LECHE,2.5,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,TORO DE CARNE,2.59,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,VACA CRUZADA DE LECHE,2.12,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.7,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,VACA DE CARNE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,AZUERO,VACA DE CARNE PARA CEBA,1.91,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,MEDIA CEBA CRUZADO DE LECHE,2.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,MEDIA CEBA DE CARNE,2.76,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,NOVILLA CRUZADA DE LECHE,2.3,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,NOVILLA DE CARNE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,NOVILLO CRUZADO DE LECHE,2.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,NOVILLO DE CARNE,2.53,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,TERNERA CRUZADA DE LECHE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,TERNERA DE CARNE,2.63,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,TERNERO CRUZADO DE LECHE,2.65,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,TORO CRUZADO DE LECHE,2.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,TORO DE CARNE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,VACA CRUZADA DE LECHE,2.15,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.6,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,VACA DE CARNE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,BAGALA,VACA DE CARNE PARA CEBA,1.99,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,MEDIA CEBA CRUZADO DE LECHE,2.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,MEDIA CEBA DE CARNE,2.79,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,NOVILLA CRUZADA DE LECHE,2.28,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,NOVILLA DE CARNE,2.36,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,NOVILLO CRUZADO DE LECHE,2.48,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,NOVILLO DE CARNE,2.59,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,TERNERA CRUZADA DE LECHE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,TERNERO CRUZADO DE LECHE,2.6,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,TORO CRUZADO DE LECHE,2.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,TORO DE CARNE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,VACA CRUZADA DE LECHE,2.15,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,2.0,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,VACA DE CARNE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,CHEPO,VACA DE CARNE PARA CEBA,2.08,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,MEDIA CEBA CRUZADO DE LECHE,2.7,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,MEDIA CEBA DE CARNE,2.8,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,NOVILLA CRUZADA DE LECHE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,NOVILLA DE CARNE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,NOVILLO CRUZADO DE LECHE,2.48,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,NOVILLO DE CARNE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,TERNERA CRUZADA DE LECHE,2.3,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,TERNERA DE CARNE,2.56,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,TERNERO CRUZADO DE LECHE,2.6,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,TORO CRUZADO DE LECHE,2.4,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,TORO DE CARNE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,VACA CRUZADA DE LECHE,2.12,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.45,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,VACA DE CARNE,2.23,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,COCLE,VACA DE CARNE PARA CEBA,2.11,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,MEDIA CEBA CRUZADO DE LECHE,2.5,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,MEDIA CEBA DE CARNE,2.85,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,NOVILLA CRUZADA DE LECHE,2.4,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,NOVILLA DE CARNE,2.48,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,NOVILLO CRUZADO DE LECHE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,NOVILLO DE CARNE,2.66,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,TERNERA CRUZADA DE LECHE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,TERNERA DE CARNE,2.75,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,TERNERO CRUZADO DE LECHE,2.73,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,TORO CRUZADO DE LECHE,2.5,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,TORO DE CARNE,2.7,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,VACA CRUZADA DE LECHE,2.22,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,VACA CRUZADA DE LECHE PARA CEBA,2.07,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,VACA DE CARNE,2.34,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,DARIEN,VACA DE CARNE PARA CEBA,2.16,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,MEDIA CEBA CRUZADO DE LECHE,2.65,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,MEDIA CEBA DE CARNE,2.77,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,NOVILLA CRUZADA DE LECHE,2.36,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,NOVILLA DE CARNE,2.42,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,NOVILLO CRUZADO DE LECHE,2.57,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,NOVILLO DE CARNE,2.6,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,TERNERA CRUZADA DE LECHE,2.69,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,TORO CRUZADO DE LECHE,2.64,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,TORO DE CARNE,2.68,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,VACA CRUZADA DE LECHE,2.25,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,VACA CRUZADA DE LECHE PARA CEBA,2.08,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,VACA DE CARNE,2.35,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,TORTI,VACA DE CARNE PARA CEBA,2.24,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,2.62,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,MEDIA CEBA DE CARNE,2.77,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,NOVILLA CRUZADA DE LECHE,2.36,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,NOVILLA DE CARNE,2.44,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,NOVILLO CRUZADO DE LECHE,2.53,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,NOVILLO DE CARNE,2.66,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,TERNERA CRUZADA DE LECHE,2.31,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,TERNERA DE CARNE,2.59,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,TERNERO CRUZADO DE LECHE,2.82,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,TORO CRUZADO DE LECHE,2.55,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,TORO DE CARNE,2.69,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,VACA CRUZADA DE LECHE,2.15,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,2.01,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,VACA DE CARNE,2.34,del-21-4-25-al-25-4-25.pdf
21/4/2025,25/4/2025,VERAGUAS,VACA DE CARNE PARA CEBA,2.31,del-21-4-25-al-25-4-25.pdf
21/8/2023,25/8/2023,CHEPO,MEDIA CEBA CRUZADO DE LECHE,1.95,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,MEDIA CEBA DE CARNE,2.35,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,NOVILLA CRUZADA DE LECHE,1.9,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,NOVILLA DE CARNE,2.05,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,NOVILLO CRUZADO DE LECHE,2.15,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,NOVILLO DE CARNE,2.3,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TERNERA CRUZADA DE LECHE,2.0,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TERNERA DE CARNE,2.03,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TERNERO CRUZADO DE LECHE,2.05,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TERNERO DE CARNE,2.5,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TORO CRUZADO DE LECHE,2.18,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,TORO DE CARNE,2.37,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,VACA CRUZADA DE LECHE,1.6,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.28,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,VACA DE CARNE,1.9,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,CHEPO,VACA DE CARNE PARA CEBA,1.58,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,1.95,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,MEDIA CEBA DE CARNE,2.35,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,NOVILLA CRUZADA DE LECHE,1.9,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,NOVILLA DE CARNE,2.02,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,NOVILLO CRUZADO DE LECHE,2.2,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,NOVILLO DE CARNE,2.25,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TERNERA CRUZADA DE LECHE,1.95,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TERNERA DE CARNE,2.0,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TERNERO CRUZADO DE LECHE,2.0,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TERNERO DE CARNE,2.5,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TORO CRUZADO DE LECHE,2.15,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,TORO DE CARNE,2.38,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,VACA CRUZADA DE LECHE,1.7,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.28,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,VACA DE CARNE,1.9,del-21-8-23-al-25-8-23.pdf
21/8/2023,25/8/2023,VERAGUAS,VACA DE CARNE PARA CEBA,1.55,del-21-8-23-al-25-8-23.pdf
21/9/2020,25/9/2020,AZUERO,MEDIA CEBA CRUZADO DE LECHE,1.7,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,MEDIA CEBA DE CARNE,1.95,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,NOVILLA CRUZADA DE LECHE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,NOVILLA DE CARNE,1.7,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,NOVILLO CRUZADO DE LECHE,1.75,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,NOVILLO DE CARNE,1.8,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TERNERA CRUZADA DE LECHE,1.58,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TERNERA DE CARNE,1.7,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TERNERO CRUZADO DE LECHE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TERNERO DE CARNE,2.05,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TORO CRUZADO DE LECHE,1.78,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,TORO DE CARNE,1.83,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,VACA CRUZADA DE LECHE,1.57,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.55,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,VACA DE CARNE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,AZUERO,VACA DE CARNE PARA CEBA,1.7,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,BAGALA,MEDIA CEBA CRUZADO DE LECHE,1.75,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.25,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,MEDIA CEBA CRUZADO DE LECHE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,MEDIA CEBA DE CARNE,2.0,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,NOVILLA CRUZADA DE LECHE,1.55,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,NOVILLA DE CARNE,1.7,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,NOVILLO CRUZADO DE LECHE,1.75,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,NOVILLO DE CARNE,1.86,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TERNERA CRUZADA DE LECHE,1.45,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TERNERA DE CARNE,1.6,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TERNERO CRUZADO DE LECHE,1.5,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TERNERO DE CARNE,2.1,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TORO CRUZADO DE LECHE,1.75,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,TORO DE CARNE,1.83,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,VACA CRUZADA DE LECHE,1.5,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.1,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,VACA DE CARNE,1.63,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,CHEPO,VACA DE CARNE PARA CEBA,1.55,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,MEDIA CEBA CRUZADO DE LECHE,1.73,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,MEDIA CEBA DE CARNE,1.9,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,NOVILLA CRUZADA DE LECHE,1.6,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,NOVILLA DE CARNE,1.68,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,NOVILLO CRUZADO DE LECHE,1.8,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,NOVILLO DE CARNE,1.85,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TERNERA CRUZADA DE LECHE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TERNERA DE CARNE,1.8,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TERNERO CRUZADO DE LECHE,1.68,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TERNERO DE CARNE,2.1,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TORO CRUZADO DE LECHE,1.78,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,TORO DE CARNE,1.83,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,VACA CRUZADA DE LECHE,1.58,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.5,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,VACA DE CARNE,1.63,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,COCLE,VACA DE CARNE PARA CEBA,1.58,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,DARIEN,MEDIA CEBA CRUZADO DE LECHE,1.65,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,DARIEN,MEDIA CEBA DE CARNE,1.98,del-21-9-20-al-25-9-20.pdf
21/9/2020,25/9/2020,DARIEN,NOVILLA CRUZADA DE LECHE,1.6,del-21-9-20-al-25-9-20.pdf
